Friction_Angle,Cohesion,Slope_Angle,Rainfall_Intensity,Rainfall_Duration,Permeability,FOS
15,15,75,60,20,0.00001,0.96
15,15,75,60,24,0.00001,0.959
15,20,75,10,0,0.00001,1.179
15,20,75,10,1,0.00001,1.177
15,20,75,10,2,0.00001,1.175
15,20,75,10,3,0.00001,1.174
15,20,75,10,4,0.00001,1.173
15,20,75,10,8,0.00001,1.17
15,20,75,10,12,0.00001,1.168
15,20,75,10,16,0.00001,1.165
15,20,75,10,20,0.00001,1.163
15,20,75,10,24,0.00001,1.159
15,20,75,30,0,0.00001,1.179
15,20,75,30,1,0.00001,1.174
15,20,75,30,2,0.00001,1.171
15,20,75,30,3,0.00001,1.17
15,20,75,30,4,0.00001,1.168
15,20,75,30,8,0.00001,1.165
15,20,75,30,12,0.00001,1.123
15,20,75,30,16,0.00001,1.123
15,20,75,30,20,0.00001,1.123
15,20,75,30,24,0.00001,1.123
15,20,75,60,0,0.00001,1.179
15,20,75,60,1,0.00001,1.171
15,20,75,60,2,0.00001,1.168
15,20,75,60,3,0.00001,1.167
15,20,75,60,4,0.00001,1.166
15,20,75,60,8,0.00001,1.125
15,20,75,60,12,0.00001,1.125
15,20,75,60,16,0.00001,1.125
15,20,75,60,20,0.00001,1.125
15,20,75,60,24,0.00001,1.125
20,0,75,10,0,0.00001,0.395
20,0,75,10,1,0.00001,0.388
20,0,75,10,2,0.00001,0.382
20,0,75,10,3,0.00001,0.378
20,0,75,10,4,0.00001,0.375
20,0,75,10,8,0.00001,0.365
20,0,75,10,12,0.00001,0.356
20,0,75,10,16,0.00001,0.308
20,0,75,10,20,0.00001,0.223
20,0,75,10,24,0.00001,0.221
20,0,75,30,0,0.00001,0.395
20,0,75,30,1,0.00001,0.378
20,0,75,30,2,0.00001,0.369
20,0,75,30,3,0.00001,0.363
20,0,75,30,4,0.00001,0.357
20,0,75,30,8,0.00001,0.182
20,0,75,30,12,0.00001,0.164
20,0,75,30,16,0.00001,0.156
20,0,75,30,20,0.00001,0.156
20,0,75,30,24,0.00001,0.156
20,0,75,60,0,0.00001,0.395
20,0,75,60,1,0.00001,0.368
20,0,75,60,2,0.00001,0.357
20,0,75,60,3,0.00001,0.114
20,0,75,60,4,0.00001,0.111
20,0,75,60,8,0.00001,0.173
20,0,75,60,12,0.00001,0.158
20,0,75,60,16,0.00001,0.175
20,0,75,60,20,0.00001,0.175
20,0,75,60,24,0.00001,0.175
20,5,75,10,0,0.00001,0.675
20,5,75,10,1,0.00001,0.671
20,5,75,10,2,0.00001,0.668
20,5,75,10,3,0.00001,0.665
20,5,75,10,4,0.00001,0.663
20,5,75,10,8,0.00001,0.659
20,5,75,10,12,0.00001,0.654
20,5,75,10,16,0.00001,0.65
20,5,75,10,20,0.00001,0.645
20,5,75,10,24,0.00001,0.639
20,5,75,30,0,0.00001,0.675
20,5,75,30,1,0.00001,0.665
20,5,75,30,2,0.00001,0.66
20,5,75,30,3,0.00001,0.657
20,5,75,30,4,0.00001,0.655
20,5,75,30,8,0.00001,0.649
20,5,75,30,12,0.00001,0.643
20,5,75,30,16,0.00001,0.637
20,5,75,30,20,0.00001,0.63
20,5,75,30,24,0.00001,0.604
20,5,75,60,0,0.00001,0.675
20,5,75,60,1,0.00001,0.66
20,5,75,60,2,0.00001,0.655
20,5,75,60,3,0.00001,0.653
20,5,75,60,4,0.00001,0.652
20,5,75,60,8,0.00001,0.646
20,5,75,60,12,0.00001,0.64
20,5,75,60,16,0.00001,0.634
20,5,75,60,20,0.00001,0.626
20,5,75,60,24,0.00001,0.618
20,10,75,10,0,0.00001,0.896
20,10,75,10,1,0.00001,0.892
20,10,75,10,2,0.00001,0.889
20,10,75,10,3,0.00001,0.886
20,10,75,10,4,0.00001,0.884
20,10,75,10,8,0.00001,0.879
20,10,75,10,12,0.00001,0.874
20,10,75,10,16,0.00001,0.87
20,10,75,10,20,0.00001,0.865
20,10,75,10,24,0.00001,0.86
20,10,75,30,0,0.00001,0.896
20,10,75,30,1,0.00001,0.886
20,10,75,30,2,0.00001,0.881
20,10,75,30,3,0.00001,0.875
20,10,75,30,4,0.00001,0.874
20,10,75,30,8,0.00001,0.869
20,10,75,30,12,0.00001,0.863
20,10,75,30,16,0.00001,0.857
20,10,75,30,20,0.00001,0.85
20,10,75,30,24,0.00001,0.843
20,10,75,60,0,0.00001,0.896
20,10,75,60,1,0.00001,0.881
20,10,75,60,2,0.00001,0.875
20,10,75,60,3,0.00001,0.874
20,10,75,60,4,0.00001,0.872
20,10,75,60,8,0.00001,0.866
20,10,75,60,12,0.00001,0.861
20,10,75,60,16,0.00001,0.854
20,10,75,60,20,0.00001,0.847
20,10,75,60,24,0.00001,0.838
20,15,75,10,0,0.00001,1.134
20,15,75,10,1,0.00001,1.132
20,15,75,10,2,0.00001,1.13
20,15,75,10,3,0.00001,1.128
20,15,75,10,4,0.00001,1.127
20,15,75,10,8,0.00001,1.045
20,15,75,10,12,0.00001,1.041
20,15,75,10,16,0.00001,1.038
20,15,75,10,20,0.00001,1.034
20,15,75,10,24,0.00001,1.031
20,15,75,30,0,0.00001,1.132
20,15,75,30,1,0.00001,1.128
20,15,75,30,2,0.00001,1.046
20,15,75,30,3,0.00001,1.044
20,15,75,30,4,0.00001,1.042
20,15,75,30,8,0.00001,1.037
20,15,75,30,12,0.00001,1.033
20,15,75,30,16,0.00001,1.028
20,15,75,30,20,0.00001,1.022
20,15,75,30,24,0.00001,1.022
20,15,75,60,0,0.00001,1.134
20,15,75,60,1,0.00001,1.046
20,15,75,60,2,0.00001,1.042
20,15,75,60,3,0.00001,1.041
20,15,75,60,4,0.00001,1.04
20,15,75,60,8,0.00001,1.037
20,15,75,60,12,0.00001,1.029
20,15,75,60,16,0.00001,1.027
20,15,75,60,20,0.00001,1.027
20,15,75,60,24,0.00001,1.027
20,20,75,10,0,0.00001,1.325
20,20,75,10,1,0.00001,1.323
20,20,75,10,2,0.00001,1.321
20,20,75,10,3,0.00001,1.319
20,20,75,10,4,0.00001,1.326
20,20,75,10,8,0.00001,1.312
20,20,75,10,12,0.00001,1.309
20,20,75,10,16,0.00001,1.307
20,20,75,10,20,0.00001,1.304
20,20,75,10,24,0.00001,1.3
20,20,75,30,0,0.00001,1.325
20,20,75,30,1,0.00001,1.319
20,20,75,30,2,0.00001,1.315
20,20,75,30,3,0.00001,1.313
20,20,75,30,4,0.00001,1.311
20,20,75,30,8,0.00001,1.307
20,20,75,30,12,0.00001,1.302
20,20,75,30,16,0.00001,1.296
20,20,75,30,20,0.00001,1.292
20,20,75,30,24,0.00001,1.286
20,20,75,60,0,0.00001,1.325
20,20,75,60,1,0.00001,1.32
20,20,75,60,2,0.00001,1.312
20,20,75,60,3,0.00001,1.31
20,20,75,60,4,0.00001,1.309
20,20,75,60,8,0.00001,1.305
20,20,75,60,12,0.00001,1.3
20,20,75,60,16,0.00001,1.294
20,20,75,60,20,0.00001,1.289
20,20,75,60,24,0.00001,1.288
25,0,75,10,0,0.00001,0.58
25,0,75,10,1,0.00001,0.527
25,0,75,10,2,0.00001,0.483
25,0,75,10,3,0.00001,0.478
25,0,75,10,4,0.00001,0.474
25,0,75,10,8,0.00001,0.462
25,0,75,10,12,0.00001,0.448
25,0,75,10,16,0.00001,0.389
25,0,75,10,20,0.00001,0.28
25,0,75,10,24,0.00001,0.266
25,0,75,30,0,0.00001,0.58
25,0,75,30,1,0.00001,0.478
25,0,75,30,2,0.00001,0.467
25,0,75,30,3,0.00001,0.46
25,0,75,30,4,0.00001,0.453
25,0,75,30,8,0.00001,0.131
25,0,75,30,12,0.00001,0.206
25,0,75,30,16,0.00001,0.197
25,0,75,30,20,0.00001,0.353
25,0,75,30,24,0.00001,0.324
25,0,75,60,0,0.00001,0.58
25,0,75,60,1,0.00001,0.466
25,0,75,60,2,0.00001,0.451
25,0,75,60,3,0.00001,0.144
25,0,75,60,4,0.00001,0.139
25,0,75,60,8,0.00001,0.125
25,0,75,60,12,0.00001,0.199
25,0,75,60,16,0.00001,0.221
25,0,75,60,20,0.00001,0.221
25,0,75,60,24,0.00001,0.221
25,5,75,10,0,0.00001,0.799
25,5,75,10,1,0.00001,0.793
25,5,75,10,2,0.00001,0.79
25,5,75,10,3,0.00001,0.787
25,5,75,10,4,0.00001,0.785
25,5,75,10,8,0.00001,0.778
25,5,75,10,12,0.00001,0.773
25,5,75,10,16,0.00001,0.768
25,5,75,10,20,0.00001,0.761
25,5,75,10,24,0.00001,0.755
25,5,75,30,0,0.00001,0.799
25,5,75,30,1,0.00001,0.787
25,5,75,30,2,0.00001,0.78
25,5,75,30,3,0.00001,0.777
25,5,75,30,4,0.00001,0.774
25,5,75,30,8,0.00001,0.766
25,5,75,30,12,0.00001,0.759
25,5,75,30,16,0.00001,0.728
25,5,75,30,20,0.00001,0.702
25,5,75,30,24,0.00001,0.671
25,5,75,60,0,0.00001,0.799
25,5,75,60,1,0.00001,0.78
25,5,75,60,2,0.00001,0.774
25,5,75,60,3,0.00001,0.772
25,5,75,60,4,0.00001,0.77
25,5,75,60,8,0.00001,0.763
25,5,75,60,12,0.00001,0.732
25,5,75,60,16,0.00001,0.715
25,5,75,60,20,0.00001,0.683
25,5,75,60,24,0.00001,0.658
25,10,75,10,0,0.00001,1.019
25,10,75,10,1,0.00001,1.014
25,10,75,10,2,0.00001,1.01
25,10,75,10,3,0.00001,1.007
25,10,75,10,4,0.00001,1.005
25,10,75,10,8,0.00001,0.999
25,10,75,10,12,0.00001,0.993
25,10,75,10,16,0.00001,0.998
25,10,75,10,20,0.00001,0.981
25,10,75,10,24,0.00001,0.94
25,10,75,30,0,0.00001,1.019
25,10,75,30,1,0.00001,1.007
25,10,75,30,2,0.00001,1.001
25,10,75,30,3,0.00001,0.997
25,10,75,30,4,0.00001,0.994
25,10,75,30,8,0.00001,0.986
25,10,75,30,12,0.00001,0.979
25,10,75,30,16,0.00001,0.971
25,10,75,30,20,0.00001,0.962
25,10,75,30,24,0.00001,0.953
25,10,75,60,0,0.00001,1.019
25,10,75,60,1,0.00001,1
25,10,75,60,2,0.00001,0.994
25,10,75,60,3,0.00001,0.992
25,10,75,60,4,0.00001,0.99
25,10,75,60,8,0.00001,0.983
25,10,75,60,12,0.00001,0.975
25,10,75,60,16,0.00001,0.967
25,10,75,60,20,0.00001,0.958
25,10,75,60,24,0.00001,0.948
25,15,75,10,0,0.00001,1.24
25,15,75,10,1,0.00001,1.286
25,15,75,10,2,0.00001,1.231
25,15,75,10,3,0.00001,1.228
25,15,75,10,4,0.00001,1.226
25,15,75,10,8,0.00001,1.22
25,15,75,10,12,0.00001,1.213
25,15,75,10,16,0.00001,1.208
25,15,75,10,20,0.00001,1.153
25,15,75,10,24,0.00001,1.15
25,15,75,30,0,0.00001,1.24
25,15,75,30,1,0.00001,1.228
25,15,75,30,2,0.00001,1.221
25,15,75,30,3,0.00001,1.218
25,15,75,30,4,0.00001,1.214
25,15,75,30,8,0.00001,1.207
25,15,75,30,12,0.00001,1.199
25,15,75,30,16,0.00001,1.145
25,15,75,30,20,0.00001,1.183
25,15,75,30,24,0.00001,1.173
25,15,75,60,0,0.00001,1.24
25,15,75,60,1,0.00001,1.221
25,15,75,60,2,0.00001,1.214
25,15,75,60,3,0.00001,1.213
25,15,75,60,4,0.00001,1.21
25,15,75,60,8,0.00001,1.204
25,15,75,60,12,0.00001,1.196
25,15,75,60,16,0.00001,1.142
25,15,75,60,20,0.00001,1.134
25,15,75,60,24,0.00001,1.134
25,20,75,10,0,0.00001,1.461
25,20,75,10,1,0.00001,1.477
25,20,75,10,2,0.00001,1.475
25,20,75,10,3,0.00001,1.473
25,20,75,10,4,0.00001,1.471
25,20,75,10,8,0.00001,1.471
25,20,75,10,12,0.00001,1.463
25,20,75,10,16,0.00001,1.459
25,20,75,10,20,0.00001,1.457
25,20,75,10,24,0.00001,1.452
25,20,75,30,0,0.00001,1.461
25,20,75,30,1,0.00001,1.472
25,20,75,30,2,0.00001,1.473
25,20,75,30,3,0.00001,1.366
25,20,75,30,4,0.00001,1.364
25,20,75,30,8,0.00001,1.358
25,20,75,30,12,0.00001,1.451
25,20,75,30,16,0.00001,1.346
25,20,75,30,20,0.00001,1.438
25,20,75,30,24,0.00001,1.431
25,20,75,60,0,0.00001,1.461
25,20,75,60,1,0.00001,1.473
25,20,75,60,2,0.00001,1.364
25,20,75,60,3,0.00001,1.362
25,20,75,60,4,0.00001,1.46
25,20,75,60,8,0.00001,1.454
25,20,75,60,12,0.00001,1.449
25,20,75,60,16,0.00001,1.342
25,20,75,60,20,0.00001,1.435
25,20,75,60,24,0.00001,1.389
30,0,75,10,0,0.00001,0.714
30,0,75,10,1,0.00001,0.691
30,0,75,10,2,0.00001,0.674
30,0,75,10,3,0.00001,0.587
30,0,75,10,4,0.00001,0.582
30,0,75,10,8,0.00001,0.568
30,0,75,10,12,0.00001,0.548
30,0,75,10,16,0.00001,0.476
30,0,75,10,20,0.00001,0.349
30,0,75,10,24,0.00001,0.326
30,0,75,30,0,0.00001,0.714
30,0,75,30,1,0.00001,0.586
30,0,75,30,2,0.00001,0.573
30,0,75,30,3,0.00001,0.564
30,0,75,30,4,0.00001,0.556
30,0,75,30,8,0.00001,0.159
30,0,75,30,12,0.00001,0.145
30,0,75,30,16,0.00001,0.232
30,0,75,30,20,0.00001,0.435
30,0,75,30,24,0.00001,0.423
30,0,75,60,0,0.00001,0.714
30,0,75,60,1,0.00001,0.573
30,0,75,60,2,0.00001,0.551
30,0,75,60,3,0.00001,0.174
30,0,75,60,4,0.00001,0.168
30,0,75,60,8,0.00001,0.152
30,0,75,60,12,0.00001,0.239
30,0,75,60,16,0.00001,0.259
30,0,75,60,20,0.00001,0.259
30,0,75,60,24,0.00001,0.259
30,5,75,10,0,0.00001,0.933
30,5,75,10,1,0.00001,0.926
30,5,75,10,2,0.00001,0.922
30,5,75,10,3,0.00001,0.918
30,5,75,10,4,0.00001,0.916
30,5,75,10,8,0.00001,0.909
30,5,75,10,12,0.00001,0.902
30,5,75,10,16,0.00001,0.891
30,5,75,10,20,0.00001,0.863
30,5,75,10,24,0.00001,0.826
30,5,75,30,0,0.00001,0.933
30,5,75,30,1,0.00001,0.918
30,5,75,30,2,0.00001,0.91
30,5,75,30,3,0.00001,0.907
30,5,75,30,4,0.00001,0.903
30,5,75,30,8,0.00001,0.894
30,5,75,30,12,0.00001,0.84
30,5,75,30,16,0.00001,0.809
30,5,75,30,20,0.00001,0.787
30,5,75,30,24,0.00001,0.752
30,5,75,60,0,0.00001,0.933
30,5,75,60,1,0.00001,0.91
30,5,75,60,2,0.00001,0.903
30,5,75,60,3,0.00001,0.9
30,5,75,60,4,0.00001,0.898
30,5,75,60,8,0.00001,0.868
30,5,75,60,12,0.00001,0.825
30,5,75,60,16,0.00001,0.794
30,5,75,60,20,0.00001,0.772
30,5,75,60,24,0.00001,0.736
30,10,75,10,0,0.00001,1.245
30,10,75,10,1,0.00001,1.146
30,10,75,10,2,0.00001,1.142
30,10,75,10,3,0.00001,1.138
30,10,75,10,4,0.00001,1.136
30,10,75,10,8,0.00001,1.128
30,10,75,10,12,0.00001,1.121
30,10,75,10,16,0.00001,1.115
30,10,75,10,20,0.00001,1.101
30,10,75,10,24,0.00001,1.099
30,10,75,30,0,0.00001,1.245
30,10,75,30,1,0.00001,1.138
30,10,75,30,2,0.00001,1.13
30,10,75,30,3,0.00001,1.126
30,10,75,30,4,0.00001,1.209
30,10,75,30,8,0.00001,1.113
30,10,75,30,12,0.00001,1.104
30,10,75,30,16,0.00001,1.095
30,10,75,30,20,0.00001,1.084
30,10,75,30,24,0.00001,1.074
30,10,75,60,0,0.00001,1.245
30,10,75,60,1,0.00001,1.13
30,10,75,60,2,0.00001,1.208
30,10,75,60,3,0.00001,1.12
30,10,75,60,4,0.00001,1.118
30,10,75,60,8,0.00001,1.194
30,10,75,60,12,0.00001,1.1
30,10,75,60,16,0.00001,1.09
30,10,75,60,20,0.00001,1.08
30,10,75,60,24,0.00001,1.067
30,15,75,10,0,0.00001,1.373
30,15,75,10,1,0.00001,1.367
30,15,75,10,2,0.00001,1.363
30,15,75,10,3,0.00001,1.359
30,15,75,10,4,0.00001,1.356
30,15,75,10,8,0.00001,1.348
30,15,75,10,12,0.00001,1.342
30,15,75,10,16,0.00001,1.335
30,15,75,10,20,0.00001,1.327
30,15,75,10,24,0.00001,1.319
30,15,75,30,0,0.00001,1.373
30,15,75,30,1,0.00001,1.358
30,15,75,30,2,0.00001,1.351
30,15,75,30,3,0.00001,1.347
30,15,75,30,4,0.00001,1.343
30,15,75,30,8,0.00001,1.33
30,15,75,30,12,0.00001,1.325
30,15,75,30,16,0.00001,1.315
30,15,75,30,20,0.00001,1.305
30,15,75,30,24,0.00001,1.294
30,15,75,60,0,0.00001,1.373
30,15,75,60,1,0.00001,1.35
30,15,75,60,2,0.00001,1.343
30,15,75,60,3,0.00001,1.34
30,15,75,60,4,0.00001,1.338
30,15,75,60,8,0.00001,1.329
30,15,75,60,12,0.00001,1.32
30,15,75,60,16,0.00001,1.31
30,15,75,60,20,0.00001,1.299
30,15,75,60,24,0.00001,1.287
30,20,75,10,0,0.00001,1.595
30,20,75,10,1,0.00001,1.588
30,20,75,10,2,0.00001,1.583
30,20,75,10,3,0.00001,1.58
30,20,75,10,4,0.00001,1.577
30,20,75,10,8,0.00001,1.569
30,20,75,10,12,0.00001,1.562
30,20,75,10,16,0.00001,1.555
30,20,75,10,20,0.00001,1.548
30,20,75,10,24,0.00001,1.476
30,20,75,30,0,0.00001,1.595
30,20,75,30,1,0.00001,1.579
30,20,75,30,2,0.00001,1.571
30,20,75,30,3,0.00001,1.567
30,20,75,30,4,0.00001,1.563
30,20,75,30,8,0.00001,1.554
30,20,75,30,12,0.00001,1.545
30,20,75,30,16,0.00001,1.473
30,20,75,30,20,0.00001,1.525
30,20,75,30,24,0.00001,1.514
30,20,75,60,0,0.00001,1.595
30,20,75,60,1,0.00001,1.571
30,20,75,60,2,0.00001,1.5663
30,20,75,60,3,0.00001,1.561
30,20,75,60,4,0.00001,1.559
30,20,75,60,8,0.00001,1.55
30,20,75,60,12,0.00001,1.477
30,20,75,60,16,0.00001,1.469
30,20,75,60,20,0.00001,1.593
30,20,75,60,24,0.00001,1.507
15,0,90,10,0,0.00001,0.222
15,0,90,10,1,0.00001,0.217
15,0,90,10,2,0.00001,0.215
15,0,90,10,3,0.00001,0.214
15,0,90,10,4,0.00001,0.213
15,0,90,10,8,0.00001,0.21
15,0,90,10,12,0.00001,0.208
15,0,90,10,16,0.00001,0.206
15,0,90,10,20,0.00001,0.204
15,0,90,10,24,0.00001,0.202
15,0,90,30,0,0.00001,0.222
15,0,90,30,1,0.00001,0.213
15,0,90,30,2,0.00001,0.211
15,0,90,30,3,0.00001,0.209
15,0,90,30,4,0.00001,0.208
15,0,90,30,8,0.00001,0.207
15,0,90,30,12,0.00001,0.205
15,0,90,30,16,0.00001,0.203
15,0,90,30,20,0.00001,0.2
15,0,90,30,24,0.00001,0.197
15,0,90,60,0,0.00001,0.222
15,0,90,60,1,0.00001,0.211
15,0,90,60,2,0.00001,0.208
15,0,90,60,3,0.00001,0.208
15,0,90,60,4,0.00001,0.208
15,0,90,60,8,0.00001,0.206
15,0,90,60,12,0.00001,0.204
15,0,90,60,16,0.00001,0.202
15,0,90,60,20,0.00001,0.199
15,0,90,60,24,0.00001,0.195
15,5,90,10,0,0.00001,0.439
15,5,90,10,1,0.00001,0.437
15,5,90,10,2,0.00001,0.436
15,5,90,10,3,0.00001,0.435
15,5,90,10,4,0.00001,0.434
15,5,90,10,8,0.00001,0.432
15,5,90,10,12,0.00001,0.43
15,5,90,10,16,0.00001,0.429
15,5,90,10,20,0.00001,0.426
15,5,90,10,24,0.00001,0.424
15,5,90,30,0,0.00001,0.439
15,5,90,30,1,0.00001,0.435
15,5,90,30,2,0.00001,0.433
15,5,90,30,3,0.00001,0.432
15,5,90,30,4,0.00001,0.431
15,5,90,30,8,0.00001,0.429
15,5,90,30,12,0.00001,0.427
15,5,90,30,16,0.00001,0.424
15,5,90,30,20,0.00001,0.421
15,5,90,30,24,0.00001,0.418
15,5,90,60,0,0.00001,0.439
15,5,90,60,1,0.00001,0.433
15,5,90,60,2,0.00001,0.431
15,5,90,60,3,0.00001,0.43
15,5,90,60,4,0.00001,0.43
15,5,90,60,8,0.00001,0.428
15,5,90,60,12,0.00001,0.426
15,5,90,60,16,0.00001,0.423
15,5,90,60,20,0.00001,0.42
15,5,90,60,24,0.00001,0.416
15,10,90,10,0,0.00001,0.608
15,10,90,10,1,0.00001,0.608
15,10,90,10,2,0.00001,0.608
15,10,90,10,3,0.00001,0.606
15,10,90,10,4,0.00001,0.605
15,10,90,10,8,0.00001,0.603
15,10,90,10,12,0.00001,0.601
15,10,90,10,16,0.00001,0.599
15,10,90,10,20,0.00001,0.597
15,10,90,10,24,0.00001,0.594
15,10,90,30,0,0.00001,0.608
15,10,90,30,1,0.00001,0.606
15,10,90,30,2,0.00001,0.604
15,10,90,30,3,0.00001,0.603
15,10,90,30,4,0.00001,0.601
15,10,90,30,8,0.00001,0.6
15,10,90,30,12,0.00001,0.598
15,10,90,30,16,0.00001,0.595
15,10,90,30,20,0.00001,0.592
15,10,90,30,24,0.00001,0.58
15,10,90,60,0,0.00001,0.608
15,10,90,60,1,0.00001,0.604
15,10,90,60,2,0.00001,0.601
15,10,90,60,3,0.00001,0.601
15,10,90,60,4,0.00001,0.601
15,10,90,60,8,0.00001,0.599
15,10,90,60,12,0.00001,0.597
15,10,90,60,16,0.00001,0.594
15,10,90,60,20,0.00001,0.591
15,10,90,60,24,0.00001,0.579
15,15,90,10,0,0.00001,0.783
15,15,90,10,1,0.00001,0.78
15,15,90,10,2,0.00001,0.762
15,15,90,10,3,0.00001,0.777
15,15,90,10,4,0.00001,0.776
15,15,90,10,8,0.00001,0.774
15,15,90,10,12,0.00001,0.771
15,15,90,10,16,0.00001,0.77
15,15,90,10,20,0.00001,0.768
15,15,90,10,24,0.00001,0.765
15,15,90,30,0,0.00001,0.783
15,15,90,30,1,0.00001,0.777
15,15,90,30,2,0.00001,0.776
15,15,90,30,3,0.00001,0.773
15,15,90,30,4,0.00001,0.772
15,15,90,30,8,0.00001,0.77
15,15,90,30,12,0.00001,0.768
15,15,90,30,16,0.00001,0.766
15,15,90,30,20,0.00001,0.763
15,15,90,30,24,0.00001,0.759
15,15,90,60,0,0.00001,0.783
15,15,90,60,1,0.00001,0.775
15,15,90,60,2,0.00001,0.772
15,15,90,60,3,0.00001,0.772
15,15,90,60,4,0.00001,0.771
15,15,90,60,8,0.00001,0.77
15,15,90,60,12,0.00001,0.767
15,15,90,60,16,0.00001,0.764
15,15,90,60,20,0.00001,0.761
15,15,90,60,24,0.00001,0.757
15,20,90,10,0,0.00001,0.981
15,20,90,10,1,0.00001,0.98
15,20,90,10,2,0.00001,0.979
15,20,90,10,3,0.00001,0.978
15,20,90,10,4,0.00001,0.977
15,20,90,10,8,0.00001,0.976
15,20,90,10,12,0.00001,0.974
15,20,90,10,16,0.00001,0.972
15,20,90,10,20,0.00001,0.97
15,20,90,10,24,0.00001,0.969
15,20,90,30,0,0.00001,0.981
15,20,90,30,1,0.00001,0.978
15,20,90,30,2,0.00001,0.976
15,20,90,30,3,0.00001,0.975
15,20,90,30,4,0.00001,0.974
15,20,90,30,8,0.00001,0.972
15,20,90,30,12,0.00001,0.971
15,20,90,30,16,0.00001,0.969
15,20,90,30,20,0.00001,0.966
15,20,90,30,24,0.00001,0.964
15,20,90,60,0,0.00001,0.981
15,20,90,60,1,0.00001,0.976
15,20,90,60,2,0.00001,0.974
15,20,90,60,3,0.00001,0.974
15,20,90,60,4,0.00001,0.973
15,20,90,60,8,0.00001,0.972
15,20,90,60,12,0.00001,0.97
15,20,90,60,16,0.00001,0.967
15,20,90,60,20,0.00001,0.965
15,20,90,60,24,0.00001,0.961
20,0,90,10,0,0.00001,0.3
20,0,90,10,1,0.00001,0.293
20,0,90,10,2,0.00001,0.291
20,0,90,10,3,0.00001,0.289
20,0,90,10,4,0.00001,0.287
20,0,90,10,8,0.00001,0.283
20,0,90,10,12,0.00001,0.28
20,0,90,10,16,0.00001,0.278
20,0,90,10,20,0.00001,0.276
20,0,90,10,24,0.00001,0.273
20,0,90,30,0,0.00001,0.3
20,0,90,30,1,0.00001,0.289
20,0,90,30,2,0.00001,0.285
20,0,90,30,3,0.00001,0.283
20,0,90,30,4,0.00001,0.281
20,0,90,30,8,0.00001,0.279
20,0,90,30,12,0.00001,0.277
20,0,90,30,16,0.00001,0.274
20,0,90,30,20,0.00001,0.271
20,0,90,30,24,0.00001,0.265
20,0,90,60,0,0.00001,0.3
20,0,90,60,1,0.00001,0.285
20,0,90,60,2,0.00001,0.281
20,0,90,60,3,0.00001,0.281
20,0,90,60,4,0.00001,0.28
20,0,90,60,8,0.00001,0.278
20,0,90,60,12,0.00001,0.276
20,0,90,60,16,0.00001,0.273
20,0,90,60,20,0.00001,0.269
20,0,90,60,24,0.00001,0.263
20,5,90,10,0,0.00001,0.538
20,5,90,10,1,0.00001,0.534
20,5,90,10,2,0.00001,0.532
20,5,90,10,3,0.00001,0.53
20,5,90,10,4,0.00001,0.529
20,5,90,10,8,0.00001,0.525
20,5,90,10,12,0.00001,0.523
20,5,90,10,16,0.00001,0.52
20,5,90,10,20,0.00001,0.517
20,5,90,10,24,0.00001,0.514
20,5,90,30,0,0.00001,0.538
20,5,90,30,1,0.00001,0.53
20,5,90,30,2,0.00001,0.527
20,5,90,30,3,0.00001,0.525
20,5,90,30,4,0.00001,0.523
20,5,90,30,8,0.00001,0.521
20,5,90,30,12,0.00001,0.518
20,5,90,30,16,0.00001,0.515
20,5,90,30,20,0.00001,0.511
20,5,90,30,24,0.00001,0.506
20,5,90,60,0,0.00001,0.538
20,5,90,60,1,0.00001,0.527
20,5,90,60,2,0.00001,0.523
20,5,90,60,3,0.00001,0.523
20,5,90,60,4,0.00001,0.522
20,5,90,60,8,0.00001,0.52
20,5,90,60,12,0.00001,0.517
20,5,90,60,16,0.00001,0.513
20,5,90,60,20,0.00001,0.509
20,5,90,60,24,0.00001,0.504
20,10,90,10,0,0.00001,0.698
20,10,90,10,1,0.00001,0.695
20,10,90,10,2,0.00001,0.693
20,10,90,10,3,0.00001,0.692
20,10,90,10,4,0.00001,0.691
20,10,90,10,8,0.00001,0.688
20,10,90,10,12,0.00001,0.686
20,10,90,10,16,0.00001,0.684
20,10,90,10,20,0.00001,0.682
20,10,90,10,24,0.00001,0.679
20,10,90,30,0,0.00001,0.698
20,10,90,30,1,0.00001,0.692
20,10,90,30,2,0.00001,0.69
20,10,90,30,3,0.00001,0.688
20,10,90,30,4,0.00001,0.687
20,10,90,30,8,0.00001,0.685
20,10,90,30,12,0.00001,0.683
20,10,90,30,16,0.00001,0.68
20,10,90,30,20,0.00001,0.677
20,10,90,30,24,0.00001,0.673
20,10,90,60,0,0.00001,0.698
20,10,90,60,1,0.00001,0.69
20,10,90,60,2,0.00001,0.687
20,10,90,60,3,0.00001,0.686
20,10,90,60,4,0.00001,0.686
20,10,90,60,8,0.00001,0.684
20,10,90,60,12,0.00001,0.682
20,10,90,60,16,0.00001,0.678
20,10,90,60,20,0.00001,0.675
20,10,90,60,24,0.00001,0.674
20,15,90,10,0,0.00001,0.878
20,15,90,10,1,0.00001,0.941
20,15,90,10,2,0.00001,0.872
20,15,90,10,3,0.00001,0.871
20,15,90,10,4,0.00001,0.869
20,15,90,10,8,0.00001,0.866
20,15,90,10,12,0.00001,0.863
20,15,90,10,16,0.00001,0.861
20,15,90,10,20,0.00001,0.858
20,15,90,10,24,0.00001,0.855
20,15,90,30,0,0.00001,0.878
20,15,90,30,1,0.00001,0.871
